"","genes","logFC","logCPM","PValue","FDR","log10p","sig"
"26675","Migut.N02892.v2.0",0.0130199857640737,7.6102913849791,0.942085112902391,0.97592010166744,0.0259098589968962,FALSE
"5266","Migut.D00686.v2.0",-0.0175974825916158,7.31944844254163,0.942112771253503,0.97592010166744,0.0258971088825177,FALSE
"14743","Migut.H02241.v2.0",-0.015966843667228,4.29723221784425,0.942126809707699,0.97592010166744,0.0258906374940026,FALSE
"11340","Migut.G00190.v2.0",0.00885948527115989,5.76710721015733,0.942245971908127,0.97592010166744,0.0258357104788483,FALSE
"22615","Migut.M00871.v2.0",-0.0132898700659346,7.6128271881875,0.942267684368563,0.97592010166744,0.0258257030143495,FALSE
"23924","Migut.N00141.v2.0",0.0255346768344751,5.491180389778,0.942534159046891,0.976017886776174,0.025702901263555,FALSE
"18349","Migut.K00177.v2.0",-0.0187053587995285,7.05771108878795,0.942576466818701,0.976017886776174,0.025683407413603,FALSE
"1080","Migut.A01080.v2.0",-0.0120972768644542,4.48096437470775,0.942665302885096,0.976017886776174,0.0256424779009241,FALSE
"26411","Migut.N02628.v2.0",0.0194726904524555,4.86758966726594,0.942900506354066,0.976156752772429,0.0255341310389611,FALSE
"250","Migut.A00250.v2.0",0.0311780975047549,4.03584474444107,0.943279047201291,0.97644396600095,0.0253598123183261,FALSE
"21313","Migut.L01624.v2.0",-0.0195861002442991,6.29434790323903,0.943576353395053,0.976647035877388,0.0252229513374427,FALSE
"16025","Migut.I00964.v2.0",0.0302353774532779,5.21702786358282,0.943808221608352,0.976753036180849,0.0251162437936759,FALSE
